"guideline","category","title","publication_date","extension","url","title_clean","publication_date_clean","extension_clean","filename","folder","full_path","downloaded","download_status","error"
"CG65","Original development on 01 April 2008","Perioperative hypothermia (inadvertent) guideline:Appendices","25 October 2007","pdf","https://www.nice.org.uk/guidance/cg65/update/CG65/documents/perioperative-hypothermia-inadvertent-guidelineappendices2","Perioperative_hypothermia_(inadvertent)_guideline_Appendices","25_October_2007","pdf","Perioperative_hypothermia_(inadvertent)_guideline_Appendices_25_October_2007.pdf","D:/NICE_history/CG65","D:/NICE_history/CG65/Perioperative_hypothermia_(inadvertent)_guideline_Appendices_25_October_2007.pdf",TRUE,"downloaded",
"CG65","Original development on 01 April 2008","Perioperative hypothermia: Appendices for consultation","25 October 2007","pdf","https://www.nice.org.uk/guidance/cg65/update/CG65/documents/perioperative-hypothermia-appendices-for-consultation2","Perioperative_hypothermia_Appendices_for_consultation","25_October_2007","pdf","Perioperative_hypothermia_Appendices_for_consultation_25_October_2007.pdf","D:/NICE_history/CG65","D:/NICE_history/CG65/Perioperative_hypothermia_Appendices_for_consultation_25_October_2007.pdf",TRUE,"downloaded",
"CG65","Original development on 01 April 2008","Perioperative hypothermia:draft for consultation","25 October 2007","pdf","https://www.nice.org.uk/guidance/cg65/update/CG65/documents/perioperative-hypothermiadraft-for-consultation2","Perioperative_hypothermia_draft_for_consultation","25_October_2007","pdf","Perioperative_hypothermia_draft_for_consultation_25_October_2007.pdf","D:/NICE_history/CG65","D:/NICE_history/CG65/Perioperative_hypothermia_draft_for_consultation_25_October_2007.pdf",TRUE,"downloaded",
"CG65","Original development on 01 April 2008","Perioperative hypothermia:stakeholder comments","25 October 2007","docx","https://www.nice.org.uk/guidance/cg65/update/CG65/documents/perioperative-hypothermiastakeholder-comments2","Perioperative_hypothermia_stakeholder_comments","25_October_2007","docx","Perioperative_hypothermia_stakeholder_comments_25_October_2007.docx","D:/NICE_history/CG65","D:/NICE_history/CG65/Perioperative_hypothermia_stakeholder_comments_25_October_2007.docx",TRUE,"downloaded",
"CG65","Original development on 01 April 2008","Perioperative hypothermia (inadvertent) guideline: full guideline part 1","29 October 2007","pdf","https://www.nice.org.uk/guidance/cg65/update/CG65/documents/perioperative-hypothermia-inadvertent-guideline-full-guideline-part-12","Perioperative_hypothermia_(inadvertent)_guideline_full_guideline_part_1","29_October_2007","pdf","Perioperative_hypothermia_(inadvertent)_guideline_full_guideline_part_1_29_October_2007.pdf","D:/NICE_history/CG65","D:/NICE_history/CG65/Perioperative_hypothermia_(inadvertent)_guideline_full_guideline_part_1_29_October_2007.pdf",TRUE,"downloaded",
"CG65","Original development on 01 April 2008","Perioperative hypothermia (inadvertent) guideline: full guideline part 2","29 October 2007","pdf","https://www.nice.org.uk/guidance/cg65/update/CG65/documents/perioperative-hypothermia-inadvertent-guideline-full-guideline-part-22","Perioperative_hypothermia_(inadvertent)_guideline_full_guideline_part_2","29_October_2007","pdf","Perioperative_hypothermia_(inadvertent)_guideline_full_guideline_part_2_29_October_2007.pdf","D:/NICE_history/CG65","D:/NICE_history/CG65/Perioperative_hypothermia_(inadvertent)_guideline_full_guideline_part_2_29_October_2007.pdf",TRUE,"downloaded",
"CG65","Original development on 01 April 2008","Perioperative hypothermia (inadvertent) guideline: full guideline part 3","29 October 2007","pdf","https://www.nice.org.uk/guidance/cg65/update/CG65/documents/perioperative-hypothermia-inadvertent-guideline-full-guideline-part-32","Perioperative_hypothermia_(inadvertent)_guideline_full_guideline_part_3","29_October_2007","pdf","Perioperative_hypothermia_(inadvertent)_guideline_full_guideline_part_3_29_October_2007.pdf","D:/NICE_history/CG65","D:/NICE_history/CG65/Perioperative_hypothermia_(inadvertent)_guideline_full_guideline_part_3_29_October_2007.pdf",TRUE,"downloaded",
"CG65","Original development on 01 April 2008","Perioperative hypothermia (inadvertent) guideline: full guideline part 4","29 October 2007","pdf","https://www.nice.org.uk/guidance/cg65/update/CG65/documents/perioperative-hypothermia-inadvertent-guideline-full-guideline-part-42","Perioperative_hypothermia_(inadvertent)_guideline_full_guideline_part_4","29_October_2007","pdf","Perioperative_hypothermia_(inadvertent)_guideline_full_guideline_part_4_29_October_2007.pdf","D:/NICE_history/CG65","D:/NICE_history/CG65/Perioperative_hypothermia_(inadvertent)_guideline_full_guideline_part_4_29_October_2007.pdf",TRUE,"downloaded",
"CG65","Review questions document published","Review questions","09 March 2016","pdf","https://www.nice.org.uk/guidance/cg65/update/cg65-update-1/documents/review-questions","Review_questions","09_March_2016","pdf","Review_questions_09_March_2016.pdf","D:/NICE_history/CG65","D:/NICE_history/CG65/Review_questions_09_March_2016.pdf",TRUE,"downloaded",
"CG65","Stakeholder list updated","Stakeholder list","14 December 2016","pdf","https://www.nice.org.uk/guidance/cg65/update/cg65-update-1/documents/stakeholder-list","Stakeholder_list","14_December_2016","pdf","Stakeholder_list_14_December_2016.pdf","D:/NICE_history/CG65","D:/NICE_history/CG65/Stakeholder_list_14_December_2016.pdf",TRUE,"downloaded",
"CG71","Addendum consultation","Addendum","12 May 2017","pdf","https://www.nice.org.uk/guidance/cg71/update/cg71-update-1/documents/addendum","Addendum","12_May_2017","pdf","Addendum_12_May_2017.pdf","D:/NICE_history/CG71","D:/NICE_history/CG71/Addendum_12_May_2017.pdf",TRUE,"downloaded",
"CG71","Addendum consultation","Comments form","12 May 2017","docx","https://www.nice.org.uk/guidance/cg71/update/cg71-update-1/documents/comments-form","Comments_form","12_May_2017","docx","Comments_form_12_May_2017.docx","D:/NICE_history/CG71","D:/NICE_history/CG71/Comments_form_12_May_2017.docx",TRUE,"downloaded",
"CG71","Addendum consultation","Committee member list and declarations of interests","12 May 2017","pdf","https://www.nice.org.uk/guidance/cg71/update/cg71-update-1/documents/committee-member-list-3","Committee_member_list_and_declarations_of_interests","12_May_2017","pdf","Committee_member_list_and_declarations_of_interests_12_May_2017.pdf","D:/NICE_history/CG71","D:/NICE_history/CG71/Committee_member_list_and_declarations_of_interests_12_May_2017.pdf",TRUE,"downloaded",
"CG71","Addendum consultation","Equality impact assessment - Section 3","12 May 2017","pdf","https://www.nice.org.uk/guidance/cg71/update/cg71-update-1/documents/equality-impact-assessment","Equality_impact_assessment_-_Section_3","12_May_2017","pdf","Equality_impact_assessment_-_Section_3_12_May_2017.pdf","D:/NICE_history/CG71","D:/NICE_history/CG71/Equality_impact_assessment_-_Section_3_12_May_2017.pdf",TRUE,"downloaded",
"CG71","Addendum consultation","Key research recommendations","12 May 2017","docx","https://www.nice.org.uk/guidance/cg71/update/cg71-update-1/documents/33","Key_research_recommendations","12_May_2017","docx","Key_research_recommendations_12_May_2017.docx","D:/NICE_history/CG71","D:/NICE_history/CG71/Key_research_recommendations_12_May_2017.docx",TRUE,"downloaded",
"CG71","Addendum consultation","Short version of addendum","12 May 2017","pdf","https://www.nice.org.uk/guidance/cg71/update/cg71-update-1/documents/short-version-of-addendum","Short_version_of_addendum","12_May_2017","pdf","Short_version_of_addendum_12_May_2017.pdf","D:/NICE_history/CG71","D:/NICE_history/CG71/Short_version_of_addendum_12_May_2017.pdf",TRUE,"downloaded",
"CG71","Committee list updated","Committee member list","01 December 2016","pdf","https://www.nice.org.uk/guidance/cg71/update/cg71-update-1/documents/committee-member-list-2","Committee_member_list","01_December_2016","pdf","Committee_member_list_01_December_2016.pdf","D:/NICE_history/CG71","D:/NICE_history/CG71/Committee_member_list_01_December_2016.pdf",TRUE,"downloaded",
"CG71","Committee meetings","Minutes","02 November 2017","pdf","https://www.nice.org.uk/guidance/cg71/update/cg71-update-1/documents/minutes-3","Minutes","02_November_2017","pdf","Minutes_02_November_2017.pdf","D:/NICE_history/CG71","D:/NICE_history/CG71/Minutes_02_November_2017.pdf",TRUE,"downloaded",
"CG71","Committee meetings","Minutes","29 March 2017","pdf","https://www.nice.org.uk/guidance/cg71/update/cg71-update-1/documents/minutes","Minutes","29_March_2017","pdf","Minutes_29_March_2017.pdf","D:/NICE_history/CG71","D:/NICE_history/CG71/Minutes_29_March_2017.pdf",TRUE,"downloaded",
"CG71","Committee meetings","Minutes","29 March 2017","pdf","https://www.nice.org.uk/guidance/cg71/update/cg71-update-1/documents/minutes-2","Minutes","29_March_2017","pdf","Minutes_29_March_2017_2.pdf","D:/NICE_history/CG71","D:/NICE_history/CG71/Minutes_29_March_2017_2.pdf",TRUE,"downloaded",
"CG71","Expected publication","Committee member list","02 November 2017","pdf","https://www.nice.org.uk/guidance/cg71/update/cg71-update-1/documents/committee-member-list-4","Committee_member_list","02_November_2017","pdf","Committee_member_list_02_November_2017.pdf","D:/NICE_history/CG71","D:/NICE_history/CG71/Committee_member_list_02_November_2017.pdf",TRUE,"downloaded",
"CG71","Expected publication","Consultation comments and responses","02 November 2017","pdf","https://www.nice.org.uk/guidance/cg71/update/cg71-update-1/documents/consultation-comments-and-responses","Consultation_comments_and_responses","02_November_2017","pdf","Consultation_comments_and_responses_02_November_2017.pdf","D:/NICE_history/CG71","D:/NICE_history/CG71/Consultation_comments_and_responses_02_November_2017.pdf",TRUE,"downloaded",
"CG71","Expected publication","Equality impact assessment","29 November 2017","pdf","https://www.nice.org.uk/guidance/cg71/update/cg71-update-1/documents/equality-impact-assessment-3","Equality_impact_assessment","29_November_2017","pdf","Equality_impact_assessment_29_November_2017.pdf","D:/NICE_history/CG71","D:/NICE_history/CG71/Equality_impact_assessment_29_November_2017.pdf",TRUE,"downloaded",
"CG71","List of registered stakeholders","List of registered stakeholders","01 September 2015","pdf","https://www.nice.org.uk/guidance/cg71/update/cg71-update-1/documents/familial-hypercholesterolaemia-standing-committee-update-list-of-registered-stakeholders2","List_of_registered_stakeholders","01_September_2015","pdf","List_of_registered_stakeholders_01_September_2015.pdf","D:/NICE_history/CG71","D:/NICE_history/CG71/List_of_registered_stakeholders_01_September_2015.pdf",TRUE,"downloaded",
"CG71","Original development on 01 August 2008","Familial hypercholesterolaemia: GDG membership","01 February 2007","pdf","https://www.nice.org.uk/guidance/cg71/update/CG71/documents/familial-hypercholesterolaemia-gdg-membership2","Familial_hypercholesterolaemia_GDG_membership","01_February_2007","pdf","Familial_hypercholesterolaemia_GDG_membership_01_February_2007.pdf","D:/NICE_history/CG71","D:/NICE_history/CG71/Familial_hypercholesterolaemia_GDG_membership_01_February_2007.pdf",TRUE,"downloaded",
"CG71","Original development on 01 August 2008","Appendix A","06 December 2013","pdf","https://www.nice.org.uk/guidance/cg71/update/CG71/documents/familial-hypercholesterolaemia-consultation2","Appendix_A","06_December_2013","pdf","Appendix_A_06_December_2013.pdf","D:/NICE_history/CG71","D:/NICE_history/CG71/Appendix_A_06_December_2013.pdf",TRUE,"downloaded",
"CG71","Original development on 01 August 2008","Familial hypercholesterolaemia: final scope","08 February 2007","pdf","https://www.nice.org.uk/guidance/cg71/update/CG71/documents/familial-hypercholesterolaemia-final-scope2","Familial_hypercholesterolaemia_final_scope","08_February_2007","pdf","Familial_hypercholesterolaemia_final_scope_08_February_2007.pdf","D:/NICE_history/CG71","D:/NICE_history/CG71/Familial_hypercholesterolaemia_final_scope_08_February_2007.pdf",TRUE,"downloaded",
"CG71","Original development on 01 August 2008","Familial hypercholesterolaemia: Appendix A","08 February 2008","pdf","https://www.nice.org.uk/guidance/cg71/update/CG71/documents/familial-hypercholesterolaemia-appendix-a2","Familial_hypercholesterolaemia_Appendix_A","08_February_2008","pdf","Familial_hypercholesterolaemia_Appendix_A_08_February_2008.pdf","D:/NICE_history/CG71","D:/NICE_history/CG71/Familial_hypercholesterolaemia_Appendix_A_08_February_2008.pdf",TRUE,"downloaded",
"CG71","Original development on 01 August 2008","Familial hypercholesterolaemia: Appendix B","08 February 2008","pdf","https://www.nice.org.uk/guidance/cg71/update/CG71/documents/familial-hypercholesterolaemia-appendix-b2","Familial_hypercholesterolaemia_Appendix_B","08_February_2008","pdf","Familial_hypercholesterolaemia_Appendix_B_08_February_2008.pdf","D:/NICE_history/CG71","D:/NICE_history/CG71/Familial_hypercholesterolaemia_Appendix_B_08_February_2008.pdf",TRUE,"downloaded",
"CG71","Original development on 01 August 2008","Familial hypercholesterolaemia: Appendix C","08 February 2008","pdf","https://www.nice.org.uk/guidance/cg71/update/CG71/documents/familial-hypercholesterolaemia-appendix-c2","Familial_hypercholesterolaemia_Appendix_C","08_February_2008","pdf","Familial_hypercholesterolaemia_Appendix_C_08_February_2008.pdf","D:/NICE_history/CG71","D:/NICE_history/CG71/Familial_hypercholesterolaemia_Appendix_C_08_February_2008.pdf",TRUE,"downloaded",
"CG71","Original development on 01 August 2008","Familial hypercholesterolaemia: Appendix D","08 February 2008","pdf","https://www.nice.org.uk/guidance/cg71/update/CG71/documents/familial-hypercholesterolaemia-appendix-d2","Familial_hypercholesterolaemia_Appendix_D","08_February_2008","pdf","Familial_hypercholesterolaemia_Appendix_D_08_February_2008.pdf","D:/NICE_history/CG71","D:/NICE_history/CG71/Familial_hypercholesterolaemia_Appendix_D_08_February_2008.pdf",TRUE,"downloaded",
"CG71","Original development on 01 August 2008","Familial hypercholesterolaemia: Appendix E","08 February 2008","pdf","https://www.nice.org.uk/guidance/cg71/update/CG71/documents/familial-hypercholesterolaemia-appendix-e2","Familial_hypercholesterolaemia_Appendix_E","08_February_2008","pdf","Familial_hypercholesterolaemia_Appendix_E_08_February_2008.pdf","D:/NICE_history/CG71","D:/NICE_history/CG71/Familial_hypercholesterolaemia_Appendix_E_08_February_2008.pdf",TRUE,"downloaded",
